date,close
2014-11-07,0.80250
2014-11-10,0.80460
2014-11-11,0.80150
2014-11-12,0.80440
2014-11-13,0.80130
2014-11-14,0.79820
2014-11-17,0.80290
2014-11-18,0.79770
2014-11-19,0.79680
2014-11-20,0.79710
2014-11-21,0.80700
2014-11-24,0.80360
2014-11-25,0.80140
2014-11-26,0.79930
2014-11-27,0.80220
2014-11-28,0.80280
2014-12-01,0.80150
2014-12-02,0.80730
2014-12-03,0.81230
2014-12-04,0.80760
2014-12-05,0.81360
2014-12-08,0.81170
2014-12-09,0.80770
2014-12-10,0.80310
2014-12-11,0.80580
2014-12-12,0.80200
2014-12-15,0.80350
2014-12-16,0.79900
2014-12-17,0.81070
2014-12-18,0.81350
2014-12-19,0.81750
2014-12-22,0.81750
2014-12-23,0.82130
2014-12-24,0.81910
2014-12-25,0.81810
2014-12-26,0.82080
2014-12-30,0.82230
2014-12-31,0.82620
2015-01-01,0.82610
2015-01-02,0.83330
2015-01-05,0.83780
2015-01-06,0.84210
2015-01-07,0.84480
2015-01-08,0.84790
2015-01-09,0.84400
2015-01-12,0.84500
2015-01-13,0.84890
2015-01-14,0.84800
2015-01-15,0.85970
2015-01-16,0.86440
2015-01-19,0.86150
2015-01-20,0.86510
2015-01-21,0.86060
2015-01-22,0.87970
2015-01-23,0.89210
2015-01-26,0.88970
2015-01-27,0.87910
2015-01-28,0.88660
2015-01-29,0.88260
2015-01-30,0.88570
2015-02-02,0.88180
2015-02-03,0.87200
2015-02-04,0.88200
2015-02-05,0.87080
2015-02-06,0.88360
2015-02-09,0.88260
2015-02-10,0.88330
2015-02-11,0.88240
2015-02-12,0.87660
2015-02-13,0.87840
2015-02-16,0.88110
2015-02-17,0.87610
2015-02-18,0.87680
2015-02-19,0.87960
2015-02-20,0.87850
2015-02-23,0.88180
2015-02-24,0.88150
2015-02-25,0.87970
2015-02-26,0.89300
2015-02-27,0.89270
2015-03-02,0.89420
2015-03-03,0.89410
2015-03-04,0.90220
2015-03-05,0.90620
2015-03-06,0.92250
2015-03-09,0.92160
2015-03-10,0.93550
2015-03-11,0.94750
2015-03-12,0.94110
2015-03-13,0.95180
2015-03-16,0.94590
2015-03-17,0.94370
2015-03-18,0.92330
2015-03-19,0.93710
2015-03-20,0.92440
2015-03-23,0.91220
2015-03-24,0.91620
2015-03-25,0.91180
2015-03-26,0.91890
2015-03-27,0.91820
2015-03-30,0.92300
2015-03-31,0.93090
2015-04-01,0.92830
2015-04-02,0.91920
2015-04-03,0.91160
2015-04-06,0.91440
2015-04-07,0.92360
2015-04-08,0.92700
2015-04-09,0.93750
2015-04-10,0.94220
2015-04-13,0.94560
2015-04-14,0.93870
2015-04-15,0.93640
2015-04-16,0.92900
2015-04-17,0.92500
2015-04-20,0.93100
2015-04-21,0.93110
2015-04-22,0.93260
2015-04-23,0.92440
2015-04-24,0.91930
2015-04-27,0.91920
2015-04-28,0.91080
2015-04-29,0.89930
2015-04-30,0.89140
2015-05-01,0.89280
2015-05-04,0.89700
2015-05-05,0.89430
2015-05-06,0.88130
2015-05-07,0.88900
2015-05-08,0.89030
2015-05-11,0.89660
2015-05-12,0.89140
2015-05-13,0.88030
2015-05-14,0.87670
2015-05-15,0.87340
2015-05-18,0.88350
2015-05-19,0.89690
2015-05-20,0.90100
2015-05-21,0.89970
2015-05-22,0.90780
2015-05-25,0.91060
2015-05-26,0.91830
2015-05-27,0.91670
2015-05-28,0.91140
2015-05-29,0.90910
2015-06-01,0.91480
2015-06-02,0.89650
2015-06-03,0.88760
2015-06-04,0.89230
2015-06-05,0.89970
2015-06-08,0.88610
2015-06-09,0.88680
2015-06-10,0.88320
2015-06-11,0.88940
2015-06-12,0.88780
